uri	predicate_id
http://dbpedia.org/ontology/wikiPageWikiLink	0
http://www.w3.org/2002/07/owl#sameAs	1
http://dbpedia.org/property/wikiPageUsesTemplate	2
http://www.w3.org/1999/02/22-rdf-syntax-ns#type	3
http://purl.org/dc/terms/subject	4
http://dbpedia.org/ontology/wikiPageExternalLink	5
http://dbpedia.org/property/author	6
http://dbpedia.org/ontology/mediaType	7
http://dbpedia.org/ontology/subsequentWork	8
http://purl.org/linguistics/gold/hypernym	9
http://dbpedia.org/ontology/publisher	10
http://dbpedia.org/property/title	11
http://dbpedia.org/property/publisher	12
http://dbpedia.org/property/subject	13
http://dbpedia.org/ontology/author	14
http://www.w3.org/2000/01/rdf-schema#seeAlso	15
http://dbpedia.org/property/genre	16
http://dbpedia.org/ontology/literaryGenre	17
http://dbpedia.org/ontology/language	18
http://dbpedia.org/property/mainCharTeam	19
http://dbpedia.org/property/followedBy	20
http://dbpedia.org/ontology/nonFictionSubject	21
http://dbpedia.org/property/creators	22
http://dbpedia.org/property/writers	23
http://dbpedia.org/ontology/wikiPageRedirects	24
http://dbpedia.org/ontology/coverArtist	25
http://dbpedia.org/property/translator	26
http://dbpedia.org/ontology/previousWork	27
http://xmlns.com/foaf/0.1/homepage	28
http://dbpedia.org/property/illustrator	29
http://dbpedia.org/property/coverArtist	30
http://dbpedia.org/property/precededBy	31
http://dbpedia.org/ontology/writer	32
http://dbpedia.org/ontology/series	33
http://dbpedia.org/ontology/country	34
http://dbpedia.org/property/mediaType	35
http://dbpedia.org/property/lang	36
http://dbpedia.org/property/series	37
http://dbpedia.org/property/subjects	38
http://dbpedia.org/property/country	39
http://dbpedia.org/ontology/premierePlace	40
http://dbpedia.org/property/setIn	41
http://dbpedia.org/ontology/translator	42
http://dbpedia.org/ontology/illustrator	43
http://dbpedia.org/property/language	44
http://dbpedia.org/property/place	45
http://dbpedia.org/property/writer	46
http://dbpedia.org/property/format	47
http://dbpedia.org/ontology/genre	48
http://dbpedia.org/property/artists	49
http://dbpedia.org/ontology/starring	50
http://dbpedia.org/property/studio	51
http://dbpedia.org/property/creator	52
http://dbpedia.org/ontology/distributor	53
http://dbpedia.org/ontology/network	54
http://dbpedia.org/property/network	55
http://dbpedia.org/ontology/location	56
http://dbpedia.org/property/wordnet_type	57
http://dbpedia.org/property/director	58
http://dbpedia.org/ontology/musicComposer	59
http://dbpedia.org/ontology/company	60
http://dbpedia.org/ontology/type	61
http://www.w3.org/2002/07/owl#differentFrom	62
http://dbpedia.org/ontology/format	63
http://dbpedia.org/property/owner	64
http://dbpedia.org/property/externalHost	65
http://dbpedia.org/property/pictureFormat	66
http://dbpedia.org/ontology/director	67
http://dbpedia.org/property/distributor	68
http://dbpedia.org/ontology/composer	69
http://dbpedia.org/property/source	70
http://dbpedia.org/property/locatedIn	71
http://dbpedia.org/ontology/cinematography	72
http://dbpedia.org/property/magazine	73
http://dbpedia.org/ontology/magazine	74
http://dbpedia.org/property/cinematography	75
http://dbpedia.org/property/genres	76
http://dbpedia.org/property/founder	77
http://dbpedia.org/ontology/city	78
http://dbpedia.org/property/award	79
http://dbpedia.org/ontology/keyPerson	80
http://dbpedia.org/property/homepage	81
http://dbpedia.org/property/meter	82
http://dbpedia.org/property/based	83
http://dbpedia.org/property/licensee	84
http://dbpedia.org/property/after	85
http://dbpedia.org/property/metre	86
http://dbpedia.org/property/frequency	87
http://dbpedia.org/property/religion	88
http://dbpedia.org/property/setting	89
http://dbpedia.org/ontology/portrayer	90
http://dbpedia.org/property/filetype	91
http://dbpedia.org/ontology/creator	92
http://dbpedia.org/ontology/picture	93
http://dbpedia.org/property/imprint	94
http://dbpedia.org/property/transpublisher	95
http://dbpedia.org/property/published	96
http://dbpedia.org/ontology/editing	97
http://dbpedia.org/property/sign	98
http://dbpedia.org/property/editors	99
http://dbpedia.org/property/portrayer	100
http://dbpedia.org/ontology/originalLanguage	101
http://dbpedia.org/property/before	102
http://dbpedia.org/property/starring	103
http://dbpedia.org/property/homeStation	104
http://dbpedia.org/property/origLang	105
http://dbpedia.org/property/awards	106
http://dbpedia.org/property/tpb	107
http://dbpedia.org/property/publicationType	108
http://dbpedia.org/property/colorist	109
http://dbpedia.org/property/releaseDate	110
