uri	predicate_id
http://dbpedia.org/ontology/wikiPageWikiLink	0
http://purl.org/dc/terms/subject	1
http://dbpedia.org/property/wikiPageUsesTemplate	2
http://www.w3.org/2002/07/owl#sameAs	3
http://dbpedia.org/ontology/wikiPageExternalLink	4
http://www.w3.org/1999/02/22-rdf-syntax-ns#type	5
http://xmlns.com/foaf/0.1/depiction	6
http://dbpedia.org/ontology/writer	7
http://dbpedia.org/ontology/producer	8
http://purl.org/linguistics/gold/hypernym	9
http://dbpedia.org/property/title	10
http://dbpedia.org/property/cinematography	11
http://dbpedia.org/ontology/starring	12
http://xmlns.com/foaf/0.1/isPrimaryTopicOf	13
http://dbpedia.org/property/studio	14
http://www.w3.org/ns/prov#wasDerivedFrom	15
http://dbpedia.org/property/music	16
http://dbpedia.org/property/screenplay	17
http://dbpedia.org/ontology/director	18
http://dbpedia.org/ontology/thumbnail	19
http://dbpedia.org/ontology/distributor	20
http://dbpedia.org/property/extra	21
http://dbpedia.org/property/producer	22
http://dbpedia.org/property/nextTitle	23
http://dbpedia.org/property/distributor	24
http://dbpedia.org/ontology/editing	25
http://dbpedia.org/property/writer	26
http://dbpedia.org/property/wordnet_type	27
http://dbpedia.org/ontology/country	28
http://dbpedia.org/ontology/cinematography	29
http://dbpedia.org/property/starring	30
http://dbpedia.org/property/director	31
http://dbpedia.org/property/editing	32
http://dbpedia.org/property/story	33
http://dbpedia.org/ontology/musicComposer	34
http://dbpedia.org/property/label	35
http://dbpedia.org/ontology/productionCompany	36
http://dbpedia.org/ontology/narrator	37
http://dbpedia.org/property/rev	38
http://dbpedia.org/property/artist	39
http://dbpedia.org/property/genre	40
http://www.w3.org/2000/01/rdf-schema#seeAlso	41
http://dbpedia.org/property/prevTitle	42
http://xmlns.com/foaf/0.1/homepage	43
http://dbpedia.org/property/country	44
http://dbpedia.org/property/language	45
http://dbpedia.org/ontology/language	46
http://www.w3.org/2002/07/owl#differentFrom	47
http://dbpedia.org/property/note	48
http://dbpedia.org/property/colorProcess	49
http://dbpedia.org/property/narrator	50
