model	nDCGRendle2020
BPRMF_seed=123_e=200_bs=256_factors=16_lr=0$00012299287465252683_l_w=0$025299085952065932	0.1406183727834158
BPRMF_seed=123_e=200_bs=256_factors=16_lr=0$00012684084163402297_l_w=5$441776550630358e-05	0.14151842721887828
BPRMF_seed=123_e=200_bs=256_factors=16_lr=0$00014679998007386224_l_w=0$006274588762809183	0.14236863803919167
BPRMF_seed=123_e=200_bs=256_factors=16_lr=0$00018124947851918077_l_w=0$00012292931238035786	0.14096846966955295
BPRMF_seed=123_e=200_bs=256_factors=16_lr=0$00020044861537294657_l_w=0$00220883379929552	0.14473893800422621
BPRMF_seed=123_e=200_bs=256_factors=16_lr=0$00020408852790560188_l_w=0$06904711188591811	0.150567848367549
BPRMF_seed=123_e=200_bs=256_factors=16_lr=0$0002811367846849525_l_w=0$00012532406070200913	0.14294719609203635
BPRMF_seed=123_e=200_bs=256_factors=16_lr=0$00046727855396689304_l_w=4$1551638981264794e-05	0.1498375293400499
BPRMF_seed=123_e=200_bs=256_factors=16_lr=0$000566137709446383_l_w=0$004651053086621931	0.15060257013461334
BPRMF_seed=123_e=200_bs=256_factors=16_lr=0$0007064551771936087_l_w=0$0005499677354860677	0.1497836927403773
BPRMF_seed=123_e=200_bs=256_factors=16_lr=0$0014039703128266303_l_w=0$0003211977565166328	0.15011133236806226
BPRMF_seed=123_e=200_bs=256_factors=16_lr=0$0016445845785482923_l_w=0$0003302592191086472	0.15107945158009084
BPRMF_seed=123_e=200_bs=256_factors=16_lr=0$0018116731857129983_l_w=1$7352229008914448e-05	0.15030646809484943
BPRMF_seed=123_e=200_bs=256_factors=16_lr=0$0018608802284471647_l_w=0$00012666913119457627	0.14985777065394454
BPRMF_seed=123_e=200_bs=256_factors=16_lr=0$0018994668577047584_l_w=0$08561866884260011	0.1666792091702576
BPRMF_seed=123_e=200_bs=256_factors=16_lr=0$002076997028772986_l_w=0$0010815445779998995	0.14773185206764047
BPRMF_seed=123_e=200_bs=256_factors=16_lr=0$0023461483005113516_l_w=0$0069699507909572415	0.15269037510282232
BPRMF_seed=123_e=200_bs=256_factors=16_lr=0$0025082985810530043_l_w=0$00011757608980003628	0.1446777618316287
BPRMF_seed=123_e=200_bs=256_factors=16_lr=0$003985530201245695_l_w=6$696153252010544e-05	0.13657848210376644
BPRMF_seed=123_e=200_bs=256_factors=16_lr=0$004506418815480885_l_w=0$0003923138269533211	0.1345047959637749
