0	53	4.1559844
0	36	3.907291
0	139	3.6721265
0	68	3.6660001
0	66	3.4744005
0	148	3.396265
0	25	3.3845303
0	48	3.3792176
0	151	3.3215969
0	47	3.206014
1	257	3.4730556
1	1193	2.8534167
1	12	2.8042378
1	121	2.7295063
1	119	2.4889638
1	194	2.43502
1	432	2.4322789
1	117	2.3652718
1	118	2.085406
1	15	2.0540996
2	66	5.807898
2	59	5.715982
2	148	5.3111362
2	67	5.097175
2	25	5.008358
2	139	4.971741
2	68	4.9222083
2	175	4.903605
2	47	4.683651
2	157	4.515385
3	36	4.2945433
3	66	3.427403
3	256	3.260751
3	67	3.1739671
3	175	3.0859501
3	148	3.042632
3	74	2.9921396
3	334	2.9661386
3	108	2.9657006
3	286	2.948713
4	53	7.3945265
4	66	7.1286983
4	148	6.7399387
4	36	6.4426007
4	139	6.438309
4	103	6.193151
4	59	6.178159
4	25	6.013315
4	151	5.983506
4	157	5.891146
5	194	2.6756966
5	36	2.5934527
5	1193	2.5748258
5	61	2.492182
5	74	2.416472
5	118	2.3286364
5	15	2.3244238
5	67	2.323176
5	129	2.2173138
5	59	2.1659894
6	226	2.3481872
6	53	2.3048615
6	314	2.1545362
6	139	2.0570128
6	198	2.008112
6	252	1.7322354
6	82	1.714854
6	518	1.6765268
6	97	1.6609566
6	482	1.6603905
7	36	5.521978
7	59	4.6983323
7	66	4.385459
7	175	4.376187
7	58	4.372359
7	123	4.3570313
7	139	4.2098017
7	226	4.1357713
7	148	4.0622973
7	25	3.9868908
8	769	2.7533808
8	394	2.6715612
8	225	2.4962926
8	612	2.4914994
8	68	2.486722
8	865	2.3858318
8	66	2.3738782
8	783	2.3677983
8	53	2.3650053
8	59	2.3577013
9	66	6.2740507
9	53	6.2662525
9	148	5.7915883
9	36	5.772777
9	68	5.6391315
9	59	5.4420433
9	139	5.39872
9	25	5.1865296
9	67	5.0126505
9	151	4.983519
10	257	4.8481083
10	36	4.505875
10	121	4.1450043
10	1193	4.137884
10	53	4.130536
10	194	4.1290956
10	61	4.0812216
10	108	3.9503784
10	59	3.8216245
10	23	3.8021512
11	36	6.1399055
11	53	5.824477
11	66	5.570556
11	59	5.4349627
11	139	5.304895
11	47	5.1900716
11	148	5.144642
11	175	5.0466256
11	68	4.8772187
11	67	4.8140664
