0	50	4.295156
0	157	3.4849586
0	48	3.4166813
0	71	3.4102623
0	68	3.3570237
0	139	3.3052742
0	151	3.257621
0	36	3.2213743
0	144	3.1910682
0	222	3.1682174
1	257	6.2309804
1	117	4.4532895
1	1193	4.3602843
1	121	3.783428
1	1343	3.6103635
1	15	3.527507
1	12	3.5022655
1	194	3.496153
1	1083	3.4478564
1	181	3.3110027
2	59	6.117076
2	67	5.371667
2	40	5.1207566
2	66	5.078915
2	71	5.061201
2	164	4.991128
2	64	4.9469867
2	72	4.9461117
2	25	4.803155
2	256	4.6902237
3	334	4.2581906
3	889	3.5798354
3	256	3.4665105
3	981	3.3658195
3	377	3.2095385
3	279	3.1657772
3	286	3.1330006
3	267	2.9762464
3	87	2.9731355
3	128	2.8816142
4	157	6.7164993
4	139	6.520478
4	53	6.4379535
4	66	6.363642
4	148	6.3372917
4	151	6.268662
4	103	6.1811028
4	25	5.964262
4	44	5.683758
4	72	5.5327544
5	194	3.1437578
5	201	2.9225695
5	58	2.8975723
5	1137	2.8382437
5	518	2.805429
5	61	2.7689755
5	33	2.6884978
5	285	2.6466289
5	129	2.5674381
5	67	2.5569656
6	198	3.2911026
6	226	3.1087346
6	314	3.0154662
6	756	2.6815712
6	748	2.5946753
6	987	2.498679
6	482	2.4878168
6	78	2.461878
6	518	2.4565425
6	252	2.4245222
7	36	6.8490705
7	123	5.6306934
7	59	5.208722
7	175	5.103891
7	58	5.1034636
7	139	4.9747686
7	162	4.8528414
7	226	4.603566
7	25	4.584007
7	345	4.5514374
8	774	3.450092
8	394	3.3546991
8	612	2.8116329
8	769	2.7346382
8	682	2.5720773
8	775	2.5490992
8	265	2.5355926
8	884	2.5290372
8	783	2.4751499
8	140	2.4315178
9	68	5.7537293
9	66	5.6946893
9	148	5.338421
9	151	5.0452824
9	71	4.952129
9	139	4.9183836
9	25	4.914442
9	129	4.83751
9	72	4.7617664
9	157	4.754728
10	257	6.733933
10	121	5.6472726
10	10	5.1694303
10	137	4.9009695
10	1193	4.8062115
10	21	4.6166673
10	378	4.554118
10	652	4.535952
10	54	4.373933
10	410	4.3326674
11	139	5.587193
11	47	5.334523
11	175	4.659173
11	68	4.5667596
11	53	4.418125
11	36	4.3265443
11	162	4.2536664
11	379	4.145676
11	48	4.135621
11	164	4.1279097
12	66	5.877193
12	48	4.1738524
12	273	3.918274
12	103	3.7305536
12	68	3.5520747
12	487	3.538579
12	547	3.5241597
12	44	3.474102
12	0	3.4010544
12	59	3.389117
13	175	6.4876766
13	36	5.6014857
13	25	5.4524565
13	226	4.86441
13	149	4.7720027
13	345	4.7110457
13	64	4.691235
13	164	4.598578
13	331	4.5574365
13	68	4.540646
14	123	5.472035
14	58	4.393246
14	334	4.1669674
14	168	3.8365333
14	345	3.7715802
14	1023	3.6727552
14	94	3.3220298
14	36	3.244846
14	379	3.177558
14	108	3.016534
15	58	4.502499
15	123	4.0917625
15	166	3.6461341
15	59	3.5136285
15	67	3.3422832
15	384	3.3223858
15	802	3.2908723
15	164	3.2519422
15	226	3.1964405
15	162	3.0964801
16	53	5.2404284
16	163	4.126539
16	432	3.8210406
16	162	3.6596658
16	47	3.6575372
16	139	3.380391
16	362	3.3136003
16	741	3.159694
16	497	3.1480465
16	350	3.117041
17	909	3.4431229
17	406	2.8186843
17	1512	2.7992551
17	179	2.6326146
