validation_tsne_@16	validation_tsne_@2	nDCGRendle2020	2.83523694873704e-11
validation_tsne_@2	validation_tsne_@16	nDCGRendle2020	2.83523694873704e-11
validation_tsne_@16	validation_tsne_@2	HR	0.014897098065797011
validation_tsne_@2	validation_tsne_@16	HR	0.014897098065797011
validation_tsne_@16	validation_tsne_@2	Precision	4.553181594853726e-17
validation_tsne_@2	validation_tsne_@16	Precision	4.553181594853726e-17
validation_tsne_@16	validation_tsne_@2	Recall	4.553181594853726e-17
validation_tsne_@2	validation_tsne_@16	Recall	4.553181594853726e-17
validation_tsne_@16	validation_tsne_@32	nDCGRendle2020	1.1194264258468812e-33
validation_tsne_@32	validation_tsne_@16	nDCGRendle2020	1.1194264258468812e-33
validation_tsne_@16	validation_tsne_@32	HR	9.33395088392352e-27
validation_tsne_@32	validation_tsne_@16	HR	9.33395088392352e-27
validation_tsne_@16	validation_tsne_@32	Precision	3.4675915758307245e-20
validation_tsne_@32	validation_tsne_@16	Precision	3.4675915758307245e-20
validation_tsne_@16	validation_tsne_@32	Recall	3.4675915758307245e-20
validation_tsne_@32	validation_tsne_@16	Recall	3.4675915758307245e-20
validation_tsne_@16	validation_tsne_@4	nDCGRendle2020	0.00038381599586581714
validation_tsne_@4	validation_tsne_@16	nDCGRendle2020	0.00038381599586581714
validation_tsne_@16	validation_tsne_@4	HR	0.00041018890819889036
validation_tsne_@4	validation_tsne_@16	HR	0.00041018890819889036
validation_tsne_@16	validation_tsne_@4	Precision	1.0334313856936674e-08
validation_tsne_@4	validation_tsne_@16	Precision	1.0334313856936674e-08
validation_tsne_@16	validation_tsne_@4	Recall	1.0334313856936674e-08
validation_tsne_@4	validation_tsne_@16	Recall	1.0334313856936674e-08
validation_tsne_@16	validation_tsne_@64	nDCGRendle2020	0.0009410184181550422
validation_tsne_@64	validation_tsne_@16	nDCGRendle2020	0.0009410184181550422
validation_tsne_@16	validation_tsne_@64	HR	4.921566673756856e-05
validation_tsne_@64	validation_tsne_@16	HR	4.921566673756856e-05
validation_tsne_@16	validation_tsne_@64	Precision	0.7247656069949991
validation_tsne_@64	validation_tsne_@16	Precision	0.7247656069949991
validation_tsne_@16	validation_tsne_@64	Recall	0.7247656069949991
validation_tsne_@64	validation_tsne_@16	Recall	0.7247656069949991
validation_tsne_@16	validation_tsne_@8	nDCGRendle2020	0.21298748475892146
